Table,Field,Code,QC Name,QC Description,Message,Expression,Type of QC,Level Error,Creation Mode,Status,Valid
"AggregatedDataByWaterBody","","10a06_logic_result_rule6","Logical coherence test - result values - rule 6","Tests logical coherence rule: resultStandardDeviationValue <= (resultMaximumValue - resultMinimumValue)","The record fails logical coherence rule: resultStandardDeviationValue <= (resultMaximumValue - resultMinimumValue)","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"", '') <> 'Z'
AND ISNUMERIC(""resultstandarddeviationvalue"")
AND ISNUMERIC(""resultmaximumvalue"")
AND ISNUMERIC(""resultminimumvalue"")
  AND CAST(""resultstandarddeviationvalue"" AS NUMERIC(32,16)) > (CAST(""resultmaximumvalue"" AS NUMERIC(32,16))  - CAST(""resultminimumvalue"" AS NUMERIC(32,16)))","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10a07_logic_result_rule7","Logical coherence test - result values - rule 7","Tests logical coherence rule: IF resultMinimumValue < resultMaximumValue THEN resultStandardDeviationValue > 0","The record fails logical coherence rule: IF resultMinimumValue < resultMaximumValue THEN resultStandardDeviationValue > 0","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"", '') <> 'Z'
AND ISNUMERIC(""resultminimumvalue"")
AND ISNUMERIC(""resultmaximumvalue"")
AND ISNUMERIC(""resultstandarddeviationvalue"")
AND CAST(""resultminimumvalue"" AS NUMERIC(32,16)) < CAST(""resultmaximumvalue"" AS NUMERIC(32,16))
 AND CAST(""resultstandarddeviationvalue"" AS NUMERIC(32,16)) = 0","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10a08_logic_result_rule8","Logical coherence test - result values - rule 8","Tests logical coherence rule: IF resultNumberOfSamples = 1 THEN resultMinimumValue = resultMeanValue = resultMaximumValue = resultMedianValue","The record fails logical coherence rule: IF resultNumberOfSamples = 1 THEN resultMinimumValue = resultMeanValue = resultMaximumValue = resultMedianValue","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ISNUMERIC(""resultnumberofsamples"") AND ""resultnumberofsamples"" = 1 
  AND (
    ( ISNUMERIC(""resultminimumvalue"") AND ISNUMERIC(""resultmeanvalue"") AND ""resultminimumvalue"" <> ""resultmeanvalue"" )
    OR ( ISNUMERIC(""resultmeanvalue"") AND ISNUMERIC(""resultmaximumvalue"") AND ""resultmeanvalue"" <> ""resultmaximumvalue"" )
    OR (ISNUMERIC(""resultmaximumvalue"") AND ISNUMERIC(""resultmedianvalue"") AND ""resultmaximumvalue"" <> ""resultmedianvalue"")
  )","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10a09_logic_result_rule9","Logical coherence test - result values - rule 9","Tests logical coherence rule: IF resultNumberOfSamples = 1 THEN resultStandardDeviationValue = 0","The record fails logical coherence rule: IF resultNumberOfSamples = 1 THEN resultStandardDeviationValue = 0","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"", '') <> 'Z'
AND ISNUMERIC(""resultnumberofsamples"") AND CAST(""resultnumberofsamples"" AS NUMERIC(32,16)) = 1
AND ISNUMERIC(""resultStandardDeviationValue"") 
AND CAST(""resultStandardDeviationValue"" AS NUMERIC(32,16)) <> 0","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10a11_logic_result_rule11","Logical coherence test - result values - rule 11","Tests logical coherence rule: IF resultQualityNumberOfSamplesBelowLOQ = 0 THEN resultQualityMinimumBelowLOQ = resultQualityMeanBelowLOQ = resultQualityMaximumBelowLOQ = resultQualityMedianBelowLOQ = False","The record fails logical coherence rule: IF resultQualityNumberOfSamplesBelowLOQ = 0 THEN resultQualityMinimumBelowLOQ = resultQualityMeanBelowLOQ = resultQualityMaximumBelowLOQ = resultQualityMedianBelowLOQ = False","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ISNUMERIC(""resultqualitynumberofsamplesbelowloq"")
  AND CAST(""resultqualitynumberofsamplesbelowloq"" AS NUMERIC(32,16)) = 0
  AND (
    ""resultqualityminimumbelowloq"" <> '0' 
    OR ""resultqualitymeanbelowloq"" <> '0'
    OR ""resultqualitymaximumbelowloq"" <> '0'
    OR ""resultqualitymedianbelowloq"" <> '0'
  )

","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10a12_logic_result_rule12","Logical coherence test - result values - rule 12","Tests logical coherence rule: IF resultNumberOfSamples = 1 THEN resultQualityMinimumBelowLOQ = resultQualityMeanBelowLOQ = resultQualityMaximumBelowLOQ = resultQualityMedianBelowLOQ","The record fails logical coherence rule: IF resultNumberOfSamples = 1 THEN resultQualityMinimumBelowLOQ = resultQualityMeanBelowLOQ = resultQualityMaximumBelowLOQ = resultQualityMedianBelowLOQ","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ISNUMERIC(""resultnumberofsamples"")
  AND CAST(""resultnumberofsamples"" AS NUMERIC(32,16)) = 1
  AND (
    (ISNUMERIC(""resultqualityminimumbelowloq"") AND ISNUMERIC(""resultqualitymeanbelowloq"") AND CAST(""resultqualityminimumbelowloq"" AS NUMERIC(32,16)) <> CAST(""resultqualitymeanbelowloq"" AS NUMERIC(32,16)))
    OR ( ISNUMERIC(""resultqualitymeanbelowloq"") AND ISNUMERIC(""resultqualitymaximumbelowloq"") AND CAST(""resultqualitymeanbelowloq"" AS NUMERIC(32,16)) <> CAST(""resultqualitymaximumbelowloq"" AS NUMERIC(32,16)) )
    OR (ISNUMERIC(""resultqualitymaximumbelowloq"") AND ISNUMERIC(""resultqualitymedianbelowloq"") AND CAST(""resultqualitymaximumbelowloq"" AS NUMERIC(32,16)) <> CAST(""resultqualitymedianbelowloq"" AS NUMERIC(32,16)))
  )","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10a13_logic_result_rule13","Logical coherence test - result values - rule 13","Tests logical coherence rule: IF resultQualityNumberOfSamplesBelowLOQ = resultNumberOfSamples THEN resultQualityMinimumBelowLOQ =  resultQualityMeanBelowLOQ = resultQualityMaximumBelowLOQ = resultQualityMedianBelowLOQ = True","The record fails logical coherence rule: IF resultQualityNumberOfSamplesBelowLOQ = resultNumberOfSamples THEN resultQualityMinimumBelowLOQ =  resultQualityMeanBelowLOQ = resultQualityMaximumBelowLOQ = resultQualityMedianBelowLOQ = True","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualitynumberofsamplesbelowloq"" = ""resultnumberofsamples""
  AND (
    ""resultqualityminimumbelowloq"" <> '1' 
    OR ""resultqualitymeanbelowloq"" <> '1'
    OR ""resultqualitymaximumbelowloq"" <> '1'
    OR ""resultqualitymedianbelowloq"" <> '1'
  )","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10c_logic_numberOfSitesClass_total","Logical coherence test - total number of sites in classes","Tests that the total numbers of sites reported in all classes doesn't exceed the resultNumberOfSamples value.","The sum of number of sites reported in all classes exceeds the resultNumberOfSamples value.","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"", '') <> 'Z'
 AND ""resultnumberofsamples"" <> ''
and ISNUMERIC(""resultnumberofsitesclass1"")
and ISNUMERIC(""resultnumberofsitesclass2"")
and ISNUMERIC(""resultnumberofsitesclass3"")
and ISNUMERIC(""resultnumberofsitesclass4"")
and ISNUMERIC(""resultnumberofsitesclass5"")
  AND CAST(""resultnumberofsamples"" AS DECIMAL) < 
      COALESCE(""resultnumberofsitesclass1"", 0) +
      COALESCE(""resultnumberofsitesclass2"", 0) +
      COALESCE(""resultnumberofsitesclass3"" , 0) +
      COALESCE(""resultnumberofsitesclass4"" , 0) +
      COALESCE(""resultnumberofsitesclass5"" , 0)","RECORD","BLOCKER","false","true","true"
"AggregatedData","","02b3_conflict_justified_missing_belowLOQ_reported","Conflicting values test - missing values justified - BelowLOQ reported","Test that all the BelowLOQ fields are empty if it is justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","Some of the BelowLOQ flags are reported although a justification for missing result values is provided.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE (
    ""resultqualityminimumbelowloq"" IS NULL
    OR ""resultqualityminimumbelowloq""= ''
    OR ""resultqualitymeanbelowloq"" IS NULL
    OR ""resultqualitymeanbelowloq""  =''
    OR ""resultqualitymaximumbelowloq"" IS NULL
    OR ""resultqualitymaximumbelowloq"" = ''
    OR ""resultqualitymedianbelowloq"" IS NULL
    OR ""resultqualitymedianbelowloq"" =''
  )
  AND ""resultobservationstatus"" IN ('L','M','N','O','Z')","RECORD","WARNING","false","true","true"
"AggregatedDataByWaterBody","resultUom","01a_mandatory_resultUom_missing","Mandatory resultUom test - missing unjustified","Tests that the resultUom is reported, if its absence is not justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","The resultUom is missing without a proper justification in the resultObservationStatus field.","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE (""resultuom"" IS NULL or ""resultuom"" ='')
  AND (
    ""resultobservationstatus"" NOT IN ('L','M','N','O','Z')
    OR ""resultobservationstatus"" IS NULL
    OR ""resultobservationstatus""=''
  )","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","resultNumberOfSamples","01b_mandatory_resultNumberOfSamples_missing","Mandatory resultNumberOfSamples test - missing unjustified","Tests that the resultNumberOfSamples is reported, if its absence is not justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","The resultObservedValue is missing without a proper justification.","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE (""resultnumberofsamples"" IS NULL or ""resultnumberofsamples"" ='')
  AND (
    ""resultobservationstatus"" NOT IN ('L','M','N','O','Z')
    OR ""resultobservationstatus"" IS NULL
OR ""resultobservationstatus""=''
  )","FIELD","BLOCKER","false","true","true"
"AggregatedData","","10a01_logic_result_rule1","Logical coherence test - result values - rule 1","Tests logical coherence rule: resultMeanValue >= resultMinimumValue","The record fails this logical coherence rule: resultMeanValue >= resultMinimumValue","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
AND ISNUMERIC(""resultmeanvalue"")
AND ISNUMERIC(""resultminimumvalue"")
 AND CAST(""resultmeanvalue"" AS NUMERIC(32,16)) < CAST(""resultminimumvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"DisaggregatedData","observedPropertyDeterminandCode","05_observedProperty_unexpected","Observed property test - unexpected","Tests that the observedPropertyDeterminandCode values are expected to be reported in this table.","The observedPropertyDeterminandCode is not an expected one for this table.","SELECT rep.record_id 
FROM dataset_74231.""disaggregateddata"" as rep 
LEFT JOIN (
  SELECT ""observedpropertydeterminandcode"" , ""procedureanalysedmatrix""
  FROM dataset_74232.""observedproperty_qc_reference"" 
  WHERE tableName = 'DisaggregatedData'
) as refer 
  ON rep.""observedpropertydeterminandcode"" = refer.""observedpropertydeterminandcode"" 
  AND LEFT(rep.""procedureanalysedmatrix"",1) = refer.""procedureanalysedmatrix"" 
WHERE refer.""observedpropertydeterminandcode"" IS NULL ","FIELD","WARNING","false","true","true"
"DisaggregatedData","resultUom","06_coherence_observedProperty_uom","Coherence test - observedPropertyDeterminandCode and resultUom ","Tests that the reported resultUom value is correct for the reported observedPropertyDeterminandCode.","The reported resultUom is not correct for the observedPropertyDeterminandCode. The correct one is '{%correct_uom%}'.","SELECT rep.record_id, refer.resultUom as correct_uom
FROM dataset_74231.""disaggregateddata"" as rep 
INNER JOIN (
  SELECT ""observedpropertydeterminandcode"", ""resultuom"" , ""procedureanalysedmatrix"" 
  FROM dataset_74232.""observedproperty_qc_reference"" 
  WHERE tableName = 'DisaggregatedData'
) as refer 
  ON rep.""observedpropertydeterminandcode"" = refer.""observedpropertydeterminandcode"" 
  AND LEFT(rep.""procedureanalysedmatrix"",1) = refer.""procedureanalysedmatrix"" 
WHERE rep.""resultuom"" IS NOT NULL and rep.""resultuom"" <>''
  AND rep.""resultuom"" <> refer.""resultuom""","FIELD","BLOCKER","false","true","true"
"AggregatedData","observedPropertyDeterminandCode","05_observedProperty_unexpected","Observed property test - unexpected","Tests that the observedPropertyDeterminandCode values are expected to be reported in this table.","The observedPropertyDeterminandCode is not an expected one for this table.","SELECT rep.record_id 
FROM dataset_74231.""aggregateddata"" as rep 
LEFT JOIN (
  SELECT ""observedpropertydeterminandcode"" , ""procedureanalysedmatrix"" 
  FROM dataset_74232.""observedproperty_qc_reference"" 
  WHERE tableName = 'AggregatedData'
) as refer 
  ON rep.""observedpropertydeterminandcode"" = refer.""observedpropertydeterminandcode"" 
  AND LEFT(rep.""procedureanalysedmatrix"",1) = refer.""procedureanalysedmatrix"" 
WHERE refer.""observedpropertydeterminandcode"" IS NULL","FIELD","WARNING","false","true","true"
"AggregatedDataByWaterBody","procedureLOQValue","01e1_mandatory_procedureLOQValue_determinand_missing","Mandatory procedureLOQValue determinand test - missing unjustified","Tests that the procedureLOQValue is reported for determinands where it is mandatory, if its absence is not justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","The procedureLOQValue is mandatory for the reported determinand, but it is missing without a proper justification.","SELECT D.record_id
FROM dataset_74231.""aggregateddatabywaterbody"" as D
LEFT JOIN (
  SELECT *
  FROM dataset_74232.""observedproperty_qc_reference""
  WHERE ""tablename"" = 'AggregatedDataByWaterBody'
) as R
  ON D.""observedpropertydeterminandcode"" = R.""observedpropertydeterminandcode""
  AND LEFT(D.""procedureanalysedmatrix"",1) = R.""procedureanalysedmatrix""
WHERE (D.""procedureloqvalue"" IS NULL OR D.""procedureloqvalue"" ='')
  AND R.""loqmandatory"" = 1
  AND (
    D.""resultobservationstatus"" NOT IN ('L','M','N','O','Z')
    OR D.""resultobservationstatus"" IS NULL
    OR D.""resultobservationstatus""=''
  )","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","observedPropertyDeterminandCode","05_observedProperty_unexpected","Observed property test - unexpected","Tests that the observedPropertyDeterminandCode values are expected to be reported in this table.","The observedPropertyDeterminandCode is not an expected one for this table.","SELECT rep.record_id 
FROM dataset_74231.""aggregateddatabywaterbody"" as rep 
LEFT JOIN (
  SELECT ""observedpropertydeterminandcode"" , ""procedureanalysedmatrix""
  FROM dataset_74232.""observedproperty_qc_reference"" 
  WHERE tableName = 'AggregatedDataByWaterBody'
) as refer 
  ON rep.""observedpropertydeterminandcode"" = refer.""observedpropertydeterminandcode"" 
  AND LEFT(rep.""procedureanalysedmatrix"",1) = refer.""procedureanalysedmatrix"" 
WHERE refer.""observedpropertydeterminandcode"" IS NULL or  refer.""observedpropertydeterminandcode""=''","FIELD","WARNING","false","true","true"
"AggregatedData","parameterSamplingPeriod","07f1_constraints_parameterSamplingPeriod_format","Value constraints test - parameterSamplingPeriod - format","Tests that the parameterSamplingPeriod is provided in the requested format (YYYY-MM-DD--YYYY-MM-DD or YYYY-MM--YYYY-MM).","The parameterSamplingPeriod doesn't have a correct format.","( parameterSamplingPeriod MATCH ""[\d]{4}-[\d]{2}-[\d]{2}--[\d]{4}-[\d]{2}-[\d]{2}"" ) OR ( parameterSamplingPeriod MATCH ""[\d]{4}-[\d]{2}--[\d]{4}-[\d]{2}"" )","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","parameterSamplingPeriod","07f1_constraints_parameterSamplingPeriod_format","Value constraints test - parameterSamplingPeriod - format","Tests that the parameterSamplingPeriod is provided in the requested format (YYYY-MM-DD--YYYY-MM-DD or YYYY-MM--YYYY-MM).","The parameterSamplingPeriod doesn't have a correct format.","( parameterSamplingPeriod MATCH ""[\d]{4}-[\d]{2}-[\d]{2}--[\d]{4}-[\d]{2}-[\d]{2}"" ) OR ( parameterSamplingPeriod MATCH ""[\d]{4}-[\d]{2}--[\d]{4}-[\d]{2}"" )","FIELD","BLOCKER","false","true","true"
"AggregatedData","","10a10_logic_result_rule10","Logical coherence test - result values - rule 10","Tests logical coherence rule: resultQualityNumberOfSamplesBelowLOQ <= resultNumberOfSamples","The record fails this logical coherence rule: resultQualityNumberOfSamplesBelowLOQ <= resultNumberOfSamples","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
AND ISNUMERIC(""resultqualitynumberofsamplesbelowloq"")
AND ISNUMERIC(""resultnumberofsamples"")
  AND CAST(""resultqualitynumberofsamplesbelowloq"" AS NUMERIC(32,16)) > CAST(""resultnumberofsamples"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10a10_logic_result_rule10","Logical coherence test - result values - rule 10","Tests logical coherence rule: resultQualityNumberOfSamplesBelowLOQ <= resultNumberOfSamples","The record fails logical coherence rule: resultQualityNumberOfSamplesBelowLOQ <= resultNumberOfSamples","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
AND ISNUMERIC(""resultqualitynumberofsamplesbelowloq"")
AND ISNUMERIC(""resultnumberofsamples"")
  AND CAST(""resultqualitynumberofsamplesbelowloq"" AS NUMERIC(32,16)) > CAST(""resultnumberofsamples"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"DisaggregatedData","","10a_logic_belowLOQ_false","Logical coherence test - resultQualityObservedValueBelowLOQ - False","Tests that there are no records where resultObservedValue < procedureLOQValue if resultQualityObservedValueBelowLOQ = False.","Although the resultQualityObservedValueBelowLOQ = False, the reported resultObservedValue is lower than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""disaggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualityobservedvaluebelowloq"" = '0'
  AND ISNUMERIC(""resultobservedvalue"") 
  AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultobservedvalue"" AS NUMERIC(32,16)) < CAST(""procedureloqvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"DisaggregatedData","","10a_logic_belowLOQ_true","Logical coherence test - resultQualityObservedValueBelowLOQ - True","Tests that there are no records where resultObservedValue > procedureLOQValue if resultQualityObservedValueBelowLOQ = True.","Although the resultQualityObservedValueBelowLOQ = True, the reported resultObservedValue is higher than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""disaggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualityobservedvaluebelowloq"" = '1'
AND ISNUMERIC(""resultobservedvalue"")
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultobservedvalue"" AS NUMERIC(32,16)) > CAST(""procedureloqvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10b1_logic_belowLOQ_false_minimum","Logical coherence test - resultQualityMinimumBelowLOQ - False","Tests that there are no records where resultMinimumValue < procedureLOQValue if resultQualityMinimumBelowLOQ = False.","Although the resultQualityMinimumBelowLOQ = False, the reported resultMinimumValue is lower than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualityminimumbelowloq"" = '0'
AND ISNUMERIC(""resultminimumvalue"")
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultminimumvalue"" AS NUMERIC(32,16))< CAST(""procedureloqvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10b2_logic_belowLOQ_false_mean","Logical coherence test - resultQualityMeanBelowLOQ - False","Tests that there are no records where resultMeanValue < procedureLOQValue if resultQualityMeanBelowLOQ = False.","Although the resultQualityMeanBelowLOQ = False, the reported resultMeanValue is lower than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualitymeanbelowloq"" = '0'
AND ISNUMERIC(""resultmeanvalue"" )
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultmeanvalue"" AS NUMERIC(32,16)) < CAST(""procedureloqvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10b3_logic_belowLOQ_false_maximum","Logical coherence test - resultQualityMaximumBelowLOQ - False","Tests that there are no records where resultMaximumValue < procedureLOQValue if resultQualityMaximumBelowLOQ = False.","Although the resultQualityMaximumBelowLOQ = False, the reported resultMaximumValue is lower than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualitymaximumbelowloq"" = '0'
AND ISNUMERIC(""resultmaximumvalue"")
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultmaximumvalue"" AS NUMERIC(32,16)) < CAST(""procedureloqvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10b4_logic_belowLOQ_false_median","Logical coherence test - resultQualityMedianBelowLOQ - False","Tests that there are no records where resultMedianValue < procedureLOQValue if resultQualityMedianBelowLOQ = False.","Although the resultQualityMedianBelowLOQ = False, the reported resultMedianValue is lower than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualitymedianbelowloq"" = '0'
AND ISNUMERIC(""resultmedianvalue"")
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultmedianvalue"" AS NUMERIC(32,16))< CAST(""procedureloqvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10b1_logic_belowLOQ_true_minimum","Logical coherence test - resultQualityMinimumBelowLOQ - True","Tests that there are no records where resultMinimumValue > procedureLOQValue if resultQualityMinimumBelowLOQ = True.","Although the resultQualityMinimumBelowLOQ = True, the reported resultMinimumValue is higher than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualityminimumbelowloq"" = '1'
AND ISNUMERIC(""resultminimumvalue"")
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultminimumvalue"" AS NUMERIC(32,16))> CAST(""procedureloqvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10b2_logic_belowLOQ_true_mean","Logical coherence test - resultQualityMeanBelowLOQ - True","Tests that there are no records where resultMeanValue > procedureLOQValue if resultQualityMeanBelowLOQ = True.","Although the resultQualityMeanBelowLOQ = True, the reported resultMeanValue is higher than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualitymeanbelowloq"" = '1'
AND ISNUMERIC(""resultmeanvalue"")
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultmeanvalue"" AS NUMERIC(32,16))> CAST(""procedureloqvalue"" AS NUMERIC(32,16))
","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10b3_logic_belowLOQ_true_maximum","Logical coherence test - resultQualityMaximumBelowLOQ - True","Tests that there are no records where resultMaximumValue > procedureLOQValue if resultQualityMaximumBelowLOQ = True.","Although the resultQualityMaximumBelowLOQ = True, the reported resultMaximumValue is higher than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualitymaximumbelowloq"" = '1'
AND ISNUMERIC(""resultmaximumvalue"")
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultmaximumvalue"" AS NUMERIC(32,16))> CAST(""procedureloqvalue"" AS NUMERIC(32,16))
","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10b4_logic_belowLOQ_true_median","Logical coherence test - resultQualityMedianBelowLOQ - True","Tests that there are no records where resultMedianValue > procedureLOQValue if resultQualityMedianBelowLOQ = True.","Although the resultQualityMedianBelowLOQ = True, the reported resultMedianValue is higher than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualitymedianbelowloq"" = '1'
  AND ISNUMERIC(""resultmedianvalue"")
  AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultmedianvalue"" AS NUMERIC(32,16))> CAST(""procedureloqvalue"" AS NUMERIC(32,16))
","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10b1_logic_belowLOQ_false_minimum","Logical coherence test - resultQualityMinimumBelowLOQ - False","Tests that there are no records where resultMinimumValue < procedureLOQValue if resultQualityMinimumBelowLOQ = False.","Although the resultQualityMinimumBelowLOQ = False, the reported resultMinimumValue is lower than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualityminimumbelowloq"" = '0'
AND ISNUMERIC(""resultminimumvalue"")
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultminimumvalue"" AS NUMERIC(32,16))< CAST(""procedureloqvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10b2_logic_belowLOQ_false_mean","Logical coherence test - resultQualityMeanBelowLOQ - False","Tests that there are no records where resultMeanValue < procedureLOQValue if resultQualityMeanBelowLOQ = False.","Although the resultQualityMeanBelowLOQ = False, the reported resultMeanValue is lower than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualitymeanbelowloq"" = '0'
AND ISNUMERIC(""resultmeanvalue"" )
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultmeanvalue"" AS NUMERIC(32,16)) < CAST(""procedureloqvalue"" AS NUMERIC(32,16))
","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10b3_logic_belowLOQ_false_maximum","Logical coherence test - resultQualityMaximumBelowLOQ - False","Tests that there are no records where resultMaximumValue < procedureLOQValue if resultQualityMaximumBelowLOQ = False.","Although the resultQualityMaximumBelowLOQ = False, the reported resultMaximumValue is lower than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualitymaximumbelowloq"" = '0'
AND ISNUMERIC(""resultmaximumvalue"")
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultmaximumvalue"" AS NUMERIC(32,16)) < CAST(""procedureloqvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10b4_logic_belowLOQ_false_median","Logical coherence test - resultQualityMedianBelowLOQ - False","Tests that there are no records where resultMedianValue < procedureLOQValue if resultQualityMedianBelowLOQ = False.","Although the resultQualityMedianBelowLOQ = False, the reported resultMedianValue is lower than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualitymedianbelowloq"" = '0'
AND ISNUMERIC(""resultmedianvalue"")
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultmedianvalue"" AS NUMERIC(32,16))< CAST(""procedureloqvalue"" AS NUMERIC(32,16))
","RECORD","BLOCKER","false","true","true"
